0.1	39526.5
0.2	52942.6
0.45	72991.6
0.5	76033.5
0.55	78818.2
0.6	81454.5
0.65	84138.5
0.7	86489.1
0.75	88827.1
0.8	91228.9
0.85	93265.3
0.9	95375
0.95	97439.7
1	99562.2
2	131729
3	157492
4	180129
5	201025
6	221013
7	240095
8	259104
9	277552
10	295700
11	313711
12	331605
13	349472
14	367204
15	384947
16	402634
17	420384
18	438130
19	455868
20	473644
22.5	518382
25	563425
27.5	608904
30	654908
32.5	701360
35	748357
37.5	795820
40	843924
42.5	892551
45	941767
47.5	991384
50	1.04183e+06
60	1.24881e+06
70	1.46499e+06
80	1.69039e+06
90	1.92461e+06
100	2.16752e+06
120	2.67746e+06
140	3.22309e+06
160	3.80283e+06
180	4.41453e+06
200	5.05693e+06
250	6.80419e+06
300	8.74205e+06
350	1.08767e+07
400	1.32131e+07
450	1.57462e+07
500	1.84716e+07
550	2.14048e+07
600	2.45508e+07
650	2.79041e+07
700	3.14203e+07
750	3.51859e+07
800	3.92229e+07
850	4.34557e+07
