0.1	1.52028
0.2	1.92584
0.45	2.4309
0.5	2.50257
0.55	2.56332
0.6	2.62404
0.65	2.67984
0.7	2.72842
0.75	2.77978
0.8	2.82977
0.85	2.87486
0.9	2.9169
0.95	2.95463
1	2.99408
2	3.57296
3	3.9642
4	4.27984
5	4.54418
6	4.7802
7	4.99541
8	5.18675
9	5.38435
10	5.55888
11	5.72093
12	5.87835
13	6.03402
14	6.18765
15	6.33047
16	6.47003
17	6.6047
18	6.74105
19	6.87067
20	7.00087
22.5	7.30324
25	7.60457
27.5	7.89717
30	8.1735
32.5	8.44977
35	8.71146
37.5	8.98116
40	9.24533
42.5	9.48719
45	9.73408
47.5	9.9959
50	10.2358
60	11.181
70	12.1241
80	13.0237
90	13.9306
100	14.8221
120	16.5728
140	18.3443
160	20.0975
180	21.8719
200	23.6413
250	28.1817
300	32.8309
350	37.6246
400	42.587
450	47.6943
500	52.9439
550	58.3586
600	63.9663
650	69.7117
700	75.6176
750	81.6625
800	87.9095
850	94.2667
