0.1	20086.6
0.2	26996.1
0.45	37194.3
0.5	38732.5
0.55	40169.1
0.6	41511.8
0.65	42824.8
0.7	44128.2
0.75	45280
0.8	46443
0.85	47638.4
0.9	48650.7
0.95	49739.9
1	50715.4
2	67369.9
3	80537.8
4	92251.3
5	103250
6	113657
7	123651
8	133433
9	143212
10	152730
11	162246
12	171634
13	181055
14	190282
15	199753
16	209129
17	218466
18	227882
19	237313
20	246702
22.5	270504
25	294316
27.5	318692
30	343222
32.5	368066
35	393238
37.5	418689
40	444485
42.5	470694
45	497158
47.5	523885
50	551076
60	662871
70	780035
80	902485
90	1.03004e+06
100	1.16277e+06
120	1.44202e+06
140	1.74195e+06
160	2.06092e+06
180	2.3993e+06
200	2.75637e+06
250	3.72808e+06
300	4.80883e+06
350	6.00778e+06
400	7.31671e+06
450	8.74805e+06
500	1.02916e+07
550	1.19501e+07
600	1.37355e+07
650	1.5635e+07
700	1.76425e+07
750	1.97974e+07
800	2.20834e+07
850	2.45247e+07
