0.1	5288.95
0.2	7211.23
0.45	10087.9
0.5	10518.2
0.55	10904.7
0.6	11284.1
0.65	11648.8
0.7	11981.3
0.75	12313.6
0.8	12623.9
0.85	12899.4
0.9	13183.2
0.95	13464.5
1	13747.9
2	17840
3	20861
4	23372.8
5	25579.3
6	27643.9
7	29512.5
8	31342.7
9	33054
10	34671.4
11	36288.7
12	37851
13	39396
14	40848.6
15	42348.3
16	43780.5
17	45189.6
18	46608.1
19	47989
20	49347.8
22.5	52725.4
25	56038.1
27.5	59303.4
30	62518.8
32.5	65711.9
35	68866
37.5	72012.7
40	75138.7
42.5	78244.5
45	81331.1
47.5	84419.4
50	87506.4
60	99789.7
70	112053
80	124316
90	136653
100	149039
120	174027
140	199317
160	225033
180	251025
200	277556
250	345594
300	416148
350	488912
400	564435
450	642399
500	722506
550	805274
600	890592
650	977092
700	1.06702e+06
750	1.15997e+06
800	1.25516e+06
850	1.35301e+06
